sku,shopifyId,newBrand,newTitle
GA-AN-TBBWHTSM,8138607919283,Aviator Nation,Aviator Nation X Gibson Baseball Tee
GA-AN-TBBWHTMD,8138607755443,Aviator Nation,Aviator Nation X Gibson Baseball Tee
GA-AN-TBBWHTLG,8138608050355,Aviator Nation,Aviator Nation X Gibson Baseball Tee
GA-AN-TBBWHTXL,8138607657139,Aviator Nation,Aviator Nation X Gibson Baseball Tee
GA-AN-TBBWHTXXL,8138607362227,Aviator Nation,Aviator Nation X Gibson Baseball Tee
GA-AN-TUCHRXS,8138602184883,Aviator Nation,Aviator Nation X Gibson USA Crew Tee
GA-AN-TUCHRSM,8138602381491,Aviator Nation,Aviator Nation X Gibson USA Crew Tee
GA-AN-TUCHRMD,8138602512563,Aviator Nation,Aviator Nation X Gibson USA Crew Tee
GA-AN-TUCHRLG,8138602610867,Aviator Nation,Aviator Nation X Gibson USA Crew Tee
GA-AN-TUCHRXL,8138602283187,Aviator Nation,Aviator Nation X Gibson USA Crew Tee
GA-AN-TUCHRXXL,8138602086579,Aviator Nation,Aviator Nation X Gibson USA Crew Tee
GA-AN-WHC,8138605592755,Aviator Nation,Aviator Nation X Gibson Trucker
GA-AN-WTCWHTXS,8138606182579,Aviator Nation,Aviator Nation X Gibson Boyfriend Tee (White)
GA-AN-WTCWHTSM,8138604216499,Aviator Nation,Aviator Nation X Gibson Boyfriend Tee (White)
GA-AN-WTCWHTMD,8138604347571,Aviator Nation,Aviator Nation X Gibson Boyfriend Tee (White)
GA-AN-WTCWHTLG,8138604445875,Aviator Nation,Aviator Nation X Gibson Boyfriend Tee (White)
GA-AN-WTCWHTXL,8138606346419,Aviator Nation,Aviator Nation X Gibson Boyfriend Tee (White)
GA-AN-WTKRWHTXS,8138605691059,Aviator Nation,Aviator Nation X Gibson USA Women's Racer Tank
GA-AN-WTKRWHTSM,8138605854899,Aviator Nation,Aviator Nation X Gibson USA Women's Racer Tank
GA-AN-WTKRWHTMD,8138606084275,Aviator Nation,Aviator Nation X Gibson USA Women's Racer Tank
GA-AN-WTKRWHTLG,8138606248115,Aviator Nation,Aviator Nation X Gibson USA Women's Racer Tank
GA-AN-WTKRWHTXL,8138605985971,Aviator Nation,Aviator Nation X Gibson USA Women's Racer Tank
GA-AN-WTCCHRXS,8138604675251,Aviator Nation,Aviator Nation X Gibson Boyfriend Tee (Charcoal)
GA-AN-WTCCHRSM,8138605134003,Aviator Nation,Aviator Nation X Gibson Boyfriend Tee (Charcoal)
GA-AN-WTCCHRMD,8138605035699,Aviator Nation,Aviator Nation X Gibson Boyfriend Tee (Charcoal)
GA-AN-WTCCHRLG,8138605330611,Aviator Nation,Aviator Nation X Gibson Boyfriend Tee (Charcoal)
GA-AN-WTCCHRXL,8138604839091,Aviator Nation,Aviator Nation X Gibson Boyfriend Tee (Charcoal)
GA-AN-FVC,8138608476339,Aviator Nation,Aviator Nation X Gibson Flying V Trucker
GA-AN-BLC,8138608705715,Aviator Nation,Aviator Nation X Gibson Black Trucker
GA-47-FLGSHPBLK,8138622632115,Gibson,Gibson Gibson Classic Black '47 Flagship Wash MVP Hat
GA-47-CLSCBLK,8138622959795,Gibson,Gibson Gibson Classic '47 Clean Up Hat
GA-47-CAMO,8138623156403,Gibson,Gibson Gibson Camo '47 Clean Up Hat
PGFC-CH,8167258751155,Gibson,Gibson G-FORCE Charger
PGFC-BA,8138575315123,Gibson,Gibson G-FORCE Battery
ASRET-RED,8138653139123,Gibson,Gibson The Retro
ASRET-GRN,8138653040819,Gibson,Gibson The Retro
ASPS-HB,8167262519475,Gibson,Gibson The Hummingbird
ASPS-DOV,8167262421171,Gibson,Gibson The Dove
ASNB-BLK,8138648715443,Gibson,Gibson The Nubuck
ASNB-BRN,8167262290099,Gibson,Gibson The Nubuck
ASNB-TAN,8138648551603,Gibson,Gibson The Nubuck
ASMV-HC,8167262748851,Gibson,Gibson The Modern Vintage
APMP-IP678,8167263502515,Gibson,Gibson Mother of Pearl Logo Inlay Premium Phone Case
APMP-IP678+,8167263666355,Gibson,Gibson Mother of Pearl Logo Inlay Premium Phone Case
APMP-IPXXS,8138647339187,Gibson,Gibson Mother of Pearl Logo Inlay Premium Phone Case
APMP-IPXSM,8138647437491,Gibson,Gibson Mother of Pearl Logo Inlay Premium Phone Case
APMP-IPXR,8138647535795,Gibson,Gibson Mother of Pearl Logo Inlay Premium Phone Case
APLP-IP678,8167263895731,Gibson,Gibson Les Paul Premium Phone Case
APLP-IP678+,8167263371443,Gibson,Gibson Les Paul Premium Phone Case
APLP-IPXXS,8138647896243,Gibson,Gibson Les Paul Premium Phone Case
APLP-IPXSM,8138647961779,Gibson,Gibson Les Paul Premium Phone Case
APLP-IPXR,8138648060083,Gibson,Gibson Les Paul Premium Phone Case
APHL-IP678,8167264026803,Gibson,Gibson Holly Inlay Premium Phone Case
APHL-IP678+,8167263797427,Gibson,Gibson Holly Inlay Premium Phone Case
APHL-IPXXS,8138648420531,Gibson,Gibson Holly Inlay Premium Phone Case
APHL-IPXSM,8138648748211,Gibson,Gibson Holly Inlay Premium Phone Case
APHL-IPXR,8138648912051,Gibson,Gibson Holly Inlay Premium Phone Case
PRPC-040,8138580525235,Gibson,Gibson P-90 / P-100 Pickup Covers
PRPC-045,8138580590771,Gibson,Gibson P-90 / P-100 Pickup Covers
PRPC-050,8138580656307,Gibson,Gibson P-90 / P-100 Pickup Covers
PRPC-055,8138580689075,Gibson,Gibson P-90 / P-100 Pickup Covers
PRTR-040,8138581967027,Gibson,Gibson Truss Rod Cover Les Paul Studio
PRPC-015,8138580164787,Gibson,Gibson Bridge Humbucker Cover
PRPC-025,8138580328627,Gibson,Gibson Bridge Humbucker Cover
PRPC-035,8138580459699,Gibson,Gibson Bridge Humbucker Cover
PRPC-010,8138580132019,Gibson,Gibson Neck Humbucker Cover
PRPC-020,8138580230323,Gibson,Gibson Neck Humbucker Cover
PRPC-030,8138580394163,Gibson,Gibson Neck Humbucker Cover
ASSD-BLK,8138652975283,Gibson,Gibson The Split-Diamond 
N/A,#VALUE!,Gibson,Gibson The Split-Diamond 
AS-SLSH-GLD,8138644160691,Gibson,Gibson Slash Premium Leather Guitar Strap (Black)
ASVS-GAR,8138654613683,Gibson,Gibson The Garden
ASTSTN-TAN,8138642063539,Gibson,Gibson Hemp Guitar Strap
ASMVM-BLK,8138649043123,Gibson,Gibson The Modern Vintage Mini (Black)
ASMVM-BRN,8138648879283,Gibson,Gibson The Modern Vintage Mini (Cherry Brown)
ASAJ-BLK,8138646519987,Gibson,Gibson Adam Jones 1979 Premium Guitar Strap (Black)
GA-FDBKSPR3,8138601758899,Gibson,Gibson Gibson Generation Acoustic Player Port™ Cover
GA-FDBKSPR2,8138597236915,Gibson,"Gibson Gibson Generation Acoustic Soundhole Cover, with Pickup Control Access"
GA-FDBKSPR1,8138597335219,Gibson,"Gibson Gibson Generation Acoustic Soundhole Cover, Standard"
ASDAVEM-BLK,8138646945971,Gibson,Gibson Dave Mustaine Signature Guitar Strap (Black)
APRE12-74H,8138647240883,Epiphone,"Epiphone Epiphone Picks, 12 Pack"
APRE12-74M,8138647044275,Epiphone,"Epiphone Epiphone Picks, 12 Pack"
APRE12-74T,8138647142579,Epiphone,"Epiphone Epiphone Picks, 12 Pack"
PP-BE-EPI-E,8138573283507,Epiphone,"Epiphone Epiphone Picks, 12 Pack"
APRW12-74T,8138651762867,Gibson,"Gibson White Pearl Picks, 12 Pack"
APRW12-74M,8138651992243,Gibson,"Gibson White Pearl Picks, 12 Pack"
APRW12-74H,8138651861171,Gibson,"Gibson White Pearl Picks, 12 Pack"
APRT12-74T,8138652188851,Gibson,"Gibson Tortoise Picks, 12 Pack"
APRT12-74M,8138652385459,Gibson,"Gibson Tortoise Picks, 12 Pack"
APRT12-74H,8138652549299,Gibson,"Gibson Tortoise Picks, 12 Pack"
APRM6-73,8138652680371,Gibson,"Gibson Modern Picks, 6 Pack"
APRM6-88,8138652844211,Gibson,"Gibson Modern Picks, 6 Pack"
APRM6-100,8138652942515,Gibson,"Gibson Modern Picks, 6 Pack"
PP-BE-EPI-E,8138573283507,Epiphone,Epiphone Epiphone Pick Puck (Ebony)
PP-BE-GIBSON,8138573414579,Gibson,Gibson Pearl Logo Pick Puck (Ebony)
PP-BE-HOLLY,8138573545651,Gibson,Gibson Holly Pick Puck (Ebony)
PP-BE-HUM,8138573643955,Gibson,Gibson Hummingbird Pick Puck (Ebony)
PP-CK-GIBSON,8138573906099,Gibson,Gibson Pearl Logo Pick Puck (Koa)
PP-CK-HOLLY,8138574004403,Gibson,Gibson Holly Pick Puck (Koa)
PP-CK-HUM,8138574069939,Gibson,Gibson Hummingbird Pick Puck (Koa)
PP-SB-HUM,8138579148979,Gibson,Gibson Hummingbird Pick Puck (Sunburst Maple)
APRGG50-74H,8138654253235,Gibson,Gibson Standard Pick Tin (50 pcs.)
APRGG50-74M,8138654154931,Gibson,Gibson Standard Pick Tin (50 pcs.)
APRGG50-74T,8138654056627,Gibson,Gibson Standard Pick Tin (50 pcs.)
APRGG50-74XH,8138653925555,Gibson,Gibson Standard Pick Tin (50 pcs.)
AIGG-910,8138649862323,Gibson,Gibson Guitar Polish
AIGG-RK1,8138649501875,Gibson,Gibson Vintage Reissue Guitar Restoration Kit
ATSC-01,8138643734707,Gibson,Gibson String Change Kit
ASJ200CASE-MDR,8138645799091,Gibson,Gibson SJ-200 Modern Hardshell Case
ASJ185CASE-MDR,8138645962931,Gibson,Gibson J-185 Modern Hardshell Case
ASTBCASE-MDR,8138643505331,Gibson,Gibson Thunderbird Modern Hardshell Case
ASFBCASE-MDR ,#VALUE!,Gibson,Gibson Firebird Modern Hardshell Case
ASEXPCASE-MDR,8138646683827,Gibson,Gibson Explorer Modern Hardshell Case
ASDNCASE-MDR,8138646880435,Gibson,Gibson Dreadnought Modern Hardshell Case
AS335CASE-MDR,8112787554483,Gibson,Gibson ES-335 Modern Hardshell Case
ASSGCASE-MDR,8138652025011,Gibson,Gibson SG Modern Hardshell Case
ASLPJCASE-MDR,8138649567411,Gibson,Gibson Les Paul Jr. Modern Hardshell Case
ASLPCASE-MDR,8138649731251,Gibson,Gibson Les Paul Modern Hardshell Case
ASSGCASE-ORG,8138652156083,Gibson,Gibson SG Original Hardshell Case
AS339CASE-ORG,8138646618291,Gibson,Gibson ES-339 Original Hardshell Case
AS335CASE-ORG,8112787521715,Gibson,Gibson ES-335 Original Hardshell Case
ASEXPCASE-ORG,8138646585523,Gibson,Gibson Explorer Original Hardshell Case
ASLPJCASE-ORG,8138649272499,Gibson,Gibson Les Paul Jr. Original Hardshell Case
ASLPCASE-ORG,8138649403571,Gibson,Gibson Les Paul Original Hardshell Case
ASSLSHCASE-RED,8138644258995,Gibson,"Gibson Slash Les Paul Guitar Case, November Red"
ASSLSHCASE-GRN,8138651893939,Gibson,"Gibson Slash Les Paul Guitar Case, Anaconda Green"
ASBASSCASE-MDR,8138646159539,Gibson,Gibson SG Bass Modern Hardshell Case
ASBASSCASE-ORG,8138645995699,Gibson,Gibson SG Bass Original Hardshell Case
ASCLTCASE-DN,8138644586675,Gibson,"Gibson Gibson Signature Series Calton Case, Hummingbird / J-45"
ASFVCASE-ORG,8138646126771,Gibson,Gibson Flying V Original Hardshell Case
ASFVCASE-MDR,8138646290611,Gibson,Gibson Flying V Modern Hardshell Case
ASPRCASE-FLV,8138653827251,Gibson,"Gibson Deluxe Protector Case, Flying V"
ASLGCASE-MDR,8138643701939,Gibson,Gibson Small-Body Acoustic Modern Hardshell Case
ASLGCASE-ORG,8138643538099,Gibson,Gibson Small-Body Acoustic Original Hardshell Case
ASPRCASE-LG,8138653565107,Gibson,"Gibson Deluxe Protector Case, Small-Body Acoustic"
ASPRCASE-J200,8138653434035,Gibson,"Gibson Deluxe Protector Case, Jumbo Acoustic"
ASPGIG-LG,8138648125619,Gibson,"Gibson Premium Gig Bag, Small-Body "
ASPGIG-DN,8112787456179,Gibson,"Gibson Premium Gig Bag, Dreadnought Square and Round Shoulder"
SAG-PB12L,8138586652851,Gibson,"Gibson Coated Phosphor Bronze Acoustic Guitar Strings, 12-String Set"
SAG-PB11,8138586456243,Gibson,Gibson Phosphor Bronze Acoustic Guitar Strings
SAG-PB12,8138586554547,Gibson,Gibson Phosphor Bronze Acoustic Guitar Strings
SAG-PB13,8138586718387,Gibson,Gibson Phosphor Bronze Acoustic Guitar Strings
SAG-CBRW11,8138585309363,Gibson,Gibson Coated 80/20 Bronze Acoustic Guitar Strings
SAG-CBRW12,8138585407667,Gibson,Gibson Coated 80/20 Bronze Acoustic Guitar Strings
SAG-CBRW13,8138585505971,Gibson,Gibson Coated 80/20 Bronze Acoustic Guitar Strings
SAG-BRW11,8138585047219,Gibson,Gibson 80/20 Bronze Acoustic Guitar Strings
SAG-BRW12,8138585145523,Gibson,Gibson 80/20 Bronze Acoustic Guitar Strings
SAG-BRW13,8138585211059,Gibson,Gibson 80/20 Bronze Acoustic Guitar Strings
SEG-BW12L,8138588324019,Gibson,"Gibson Brite Wire Electric Guitar Strings, 12-String Set"
SEG-BWR9,8138583310515,Gibson,Gibson Brite Wire 'Reinforced' Electric Guitar Strings
SEG-BWR10,8138583048371,Gibson,Gibson Brite Wire 'Reinforced' Electric Guitar Strings
SEG-BWR11,8138583179443,Gibson,Gibson Brite Wire 'Reinforced' Electric Guitar Strings
SEG-HVR9,8138583736499,Gibson,Gibson Vintage Reissue Electric Guitar Strings
SEG-HVR10,8138583572659,Gibson,Gibson Vintage Reissue Electric Guitar Strings
SEG-HVR11,8138583670963,Gibson,Gibson Vintage Reissue Electric Guitar Strings
SEG-LES,8138583834803,Gibson,Gibson Les Paul Premium Electric Guitar Strings
SEG-LES9,8138584031411,Gibson,Gibson Les Paul Premium Electric Guitar Strings
SEG-LES10,8138583933107,Gibson,Gibson Les Paul Premium Electric Guitar Strings
SEG-FW11,8138583441587,Gibson,Gibson Flatwound Electric Guitar Strings
SEG-FW12,8138583507123,Gibson,Gibson Flatwound Electric Guitar Strings
GA-CLK3,8138602315955,Gibson,Gibson Gibson Vintage Lighted Wall Clock - Gibson Inc.
GA-CLK3-INTL,8167252918451,Gibson,Gibson Gibson Vintage Lighted Wall Clock - Gibson Inc.
GA-CLK2,8138602217651,Gibson,Gibson Gibson Vintage Lighted Wall Clock - Strings
GA-CLK4,8138602119347,Gibson,Gibson Gibson Vintage Lighted Wall Clock - Handmade Strings
GA-CLK1,8138602578099,Gibson,Gibson Gibson Vintage Lighted Wall Clock -  Kalamazoo Orange
GA-CLK2-INTL,8167252852915,Gibson,Gibson Gibson Vintage Lighted Wall Clock - Strings
GA-CLK4-INTL,8138601988275,Gibson,Gibson Gibson Vintage Lighted Wall Clock - Handmade Strings
GA-CLK1-INTL,8138602414259,Gibson,Gibson Gibson Vintage Lighted Wall Clock -  Kalamazoo Orange
GA-LED2,8138534322355,Gibson,Gibson Gibson Custom LED Sign
GA-SGN1,8138532815027,Gibson,Gibson Gibson Vintage Lighted Sign - Guitars & Amplifiers
GE-LED1,8138514890931,Epiphone,Epiphone Epiphone Logo LED Sign
GS-LGMBW,8167253475507,Gibson,Gibson Standard Coffee Mug (14 oz.)
GS-LGMOA,8167253442739,Gibson,Gibson The Gibson Original Mug (12 oz.)
GS-LGMCA,8167253573811,Gibson,Gibson Gibson Custom Mug (15 oz.)
GS-LGMGG,8167253639347,Gibson,Gibson Gibson Gold Mug (11 oz.)
GL-PENN-EPI,8112786473139,Epiphone,"Epiphone Since 1873"" Oxford Pennant"""
GA-EB-PENN-BROS,8138599235763,Gibson,"Gibson x Everly Brothers Oxford Pennant, The Everly Brothers"
GA-EB-PENN-J200,8138599137459,Gibson,"Gibson x Everly Brothers Oxford Pennant, SJ-200"
EA-150-PENN,8138630332595,Epiphone,Epiphone Epiphone 150th Anniversary Pennant
GL-PENN-TUSAS,8167252230323,Gibson,"Gibson The Unmistakable Shape and Sound"" Oxford Pennant"""
Lifestyle,#VALUE!,Oxford Pennant,Oxford Pennant American Made
GL-PENN-FHRTW,8167252295859,Gibson,"Gibson Frets Heard 'Round the World"" Oxford Pennant"""
GL-PENN-GOTS,8167252394163,Gibson,"Gibson Guitars of the Stars"" Oxford Pennant"""
GL-PENN-OAGIGE,8167252492467,Gibson,"Gibson Only a Gibson Is Good Enough"" Oxford Pennant"""
GG-852AH,8100450435251,AXE HEAVEN,AXE HEAVEN® 6” Hummingbird Standard Mini Guitar Ornament
GG-851AH,8100450566323,AXE HEAVEN,AXE HEAVEN® 6” SG Standard Cherry Mini Guitar Ornament
GG-850AH,8100450828467,AXE HEAVEN,"AXE HEAVEN® 6 Les Paul Standard Cherry Sunburst Mini Guitar Ornament"""
EA-150-TEECRM-SM,8138629251251,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Cream)
EA-150-TEECRM-MD,8138629152947,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Cream)
EA-150-TEECRM-LG,8138629349555,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Cream)
EA-150-TEECRM-XL,8138628694195,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Cream)
EA-150-TEECRM-2X,8138629677235,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Cream)
EA-150-TEECRM-3X,8138629447859,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Cream)
EA-150-TEEBLK-SM,8138629808307,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Black)
EA-150-TEEBLK-MD,8138629939379,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Black)
EA-150-TEEBLK-LG,8138630103219,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Black)
EA-150-TEEBLK-XL,8138629546163,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Black)
EA-150-TEEBLK-2X,8138630463667,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Black)
EA-150-TEEBLK-3X,8138630201523,Epiphone,Epiphone Epiphone 150th Anniversary Tee (Black)
EA-150-PATCH2,8138630561971,Epiphone,"Epiphone Epiphone 150th Anniversary Embroidered Patch, Square"
EA-150-PATCH1,8138630889651,Epiphone,"Epiphone Epiphone 150th Anniversary Embroidered Patch, Rectangle"
EA-150-FLAG,8138630725811,Epiphone,Epiphone Epiphone 150th Anniversary Camp Flag
ASCLTCASE-SG,8138647568563,Gibson,"Gibson Gibson Signature Series Calton Case, SG"
ASCLTCASE-LP,8138647634099,Gibson,"Gibson Gibson Signature Series Calton Case, Les Paul"
ASCLTCASE-MDL,8138647503027,Gibson,"Gibson Gibson Signature Series Calton Case, F-5 Mandolin"
ASCLTCASE-BNJ,8138644848819,Gibson,"Gibson Gibson Signature Series Calton Case, Banjo"
ASCLTCASE-335,8138644750515,Gibson,"Gibson Gibson Signature Series Calton Case, ES-335"
